City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Halifax,44.6453,-63.5724,63.09,38,20,10.0,CA,2021-06-10 17:52:23
294,Daru,-9.0763,143.2092,76.69,92,29,9.22,PG,2021-06-10 17:53:42
295,Tonota,-21.4833,27.4833,57.88,50,3,9.37,BW,2021-06-10 17:53:42
296,Gazanjyk,39.2446,55.5154,82.69,40,64,15.41,TM,2021-06-10 17:53:43
297,Baker City,44.7749,-117.8344,52.59,53,100,8.5,US,2021-06-10 17:53:43
298,Fiche,9.8,38.7333,62.37,31,79,4.34,ET,2021-06-10 17:53:43
299,Sambava,-14.2667,50.1667,71.13,78,1,11.61,MG,2021-06-10 17:53:44
300,San Francisco,37.7749,-122.4194,69.78,66,1,7.0,US,2021-06-10 17:49:23
301,Kalmunai,7.4167,81.8167,82.13,70,81,2.93,LK,2021-06-10 17:53:44
302,Nizwa,22.9333,57.5333,99.12,25,74,4.32,OM,2021-06-10 17:53:44
303,Senador Pompeu,-5.5881,-39.3717,91.96,33,59,6.02,BR,2021-06-10 17:53:45
304,Bagdarin,54.4333,113.6,49.17,62,3,2.21,RU,2021-06-10 17:53:45
305,Cabo San Lucas,22.8909,-109.9124,102.51,53,40,2.15,MX,2021-06-10 17:48:52
306,Moranbah,-22.0016,148.0466,48.85,35,100,1.92,AU,2021-06-10 17:53:45
307,Urusha,54.05,122.9,45.75,96,68,4.05,RU,2021-06-10 17:53:45
308,Qaqortoq,60.7167,-46.0333,40.6,79,81,5.79,GL,2021-06-10 17:53:46
309,Shingu,33.7333,135.9833,69.91,93,82,4.83,JP,2021-06-10 17:53:46
310,Markova,48.6758,24.4138,56.79,93,85,5.21,UA,2021-06-10 17:53:46
311,Biak,-0.9131,122.8766,76.15,86,69,5.37,ID,2021-06-10 17:53:47
312,Castlemaine,-37.0667,144.2167,46.04,88,3,6.06,AU,2021-06-10 17:53:47
313,Atar,20.5169,-13.0499,113.32,6,16,15.95,MR,2021-06-10 17:53:47
314,San Patricio,28.017,-97.5169,91.49,58,43,15.57,US,2021-06-10 17:53:48
315,Azatavan,39.9832,44.5053,73.6,48,52,9.86,AM,2021-06-10 17:53:48
316,Kysyl-Syr,63.8986,122.7617,46.47,52,37,5.68,RU,2021-06-10 17:53:48
317,Haldensleben,52.2891,11.4098,77.34,79,100,5.84,DE,2021-06-10 17:53:48
318,Cabedelo,-6.9811,-34.8339,84.87,74,77,16.22,BR,2021-06-10 17:53:49
319,Carlisle,40.2015,-77.1889,85.75,61,70,5.01,US,2021-06-10 17:52:50
320,Acari,-15.4311,-74.6158,70.5,65,84,8.63,PE,2021-06-10 17:53:49
321,Zalantun,48.0,122.7167,55.56,65,23,5.64,CN,2021-06-10 17:53:49
322,Tacoronte,28.4769,-16.4102,81.25,49,0,18.41,ES,2021-06-10 17:53:50
323,Namatanai,-3.6667,152.4333,79.32,79,97,10.69,PG,2021-06-10 17:53:50
324,Bluefield,37.2698,-81.2223,77.76,93,90,11.5,US,2021-06-10 17:52:59
325,Mecca,21.4267,39.8261,94.78,19,6,6.44,SA,2021-06-10 17:53:51
326,Marsh Harbour,26.5412,-77.0636,80.2,70,18,9.13,BS,2021-06-10 17:53:51
327,Dickinson,29.4608,-95.0513,93.18,70,40,3.0,US,2021-06-10 17:53:51
328,Maarianhamina,60.0973,19.9348,66.06,77,0,6.91,AX,2021-06-10 17:53:51
329,Udachnyy,66.4167,112.4,42.76,72,36,12.21,RU,2021-06-10 17:53:52
330,Muscat,23.6139,58.5922,89.33,70,0,5.44,OM,2021-06-10 17:53:52
331,Poum,-20.2333,164.0167,74.32,73,100,17.11,NC,2021-06-10 17:53:52
332,Ponta Delgada,37.7333,-25.6667,68.72,94,75,9.22,PT,2021-06-10 17:49:14
333,Lompoc,34.6391,-120.4579,78.01,52,1,12.66,US,2021-06-10 17:52:03
334,Loukhi,66.0764,33.0381,70.23,45,43,4.38,RU,2021-06-10 17:53:53
335,Omboue,-1.5746,9.2618,76.71,86,97,8.16,GA,2021-06-10 17:53:53
336,Cayenne,4.9333,-52.3333,87.84,78,40,8.01,GF,2021-06-10 17:53:53
337,Narsaq,60.9167,-46.05,42.66,74,77,7.67,GL,2021-06-10 17:53:54
338,Zhengjiatun,43.5064,123.5064,63.99,94,100,10.6,CN,2021-06-10 17:53:54
339,Guerrero Negro,27.9769,-114.0611,70.05,60,5,21.79,MX,2021-06-10 17:53:54
340,Kloulklubed,7.0419,134.2556,82.4,76,100,6.53,PW,2021-06-10 17:53:55
341,Kuhdasht,33.535,47.6061,72.72,14,0,11.77,IR,2021-06-10 17:53:55
342,Kenai,60.5544,-151.2583,54.03,82,40,0.0,US,2021-06-10 17:53:55
343,Maldonado,-34.6667,-54.9167,58.39,76,87,12.15,UY,2021-06-10 17:53:56
344,Constitucion,-35.3333,-72.4167,60.01,63,13,11.18,CL,2021-06-10 17:53:56
345,Alihe,50.5667,123.7167,49.42,95,11,3.02,CN,2021-06-10 17:53:56
346,Thompson,55.7435,-97.8558,55.56,71,90,11.5,CA,2021-06-10 17:53:56
347,Stara Zagora,42.4328,25.6419,69.91,53,60,3.83,BG,2021-06-10 17:53:57
348,Bugembe,0.4797,33.2344,67.41,76,10,6.64,UG,2021-06-10 17:53:57
349,Listowel,52.4464,-9.485,64.85,82,91,12.97,IE,2021-06-10 17:53:57
350,Lazaro Cardenas,17.9583,-102.2,89.06,58,18,9.84,MX,2021-06-10 17:53:58
351,Lata,40.1629,-8.3327,83.05,49,99,7.74,PT,2021-06-10 17:53:58
352,Altay,47.8667,88.1167,61.65,59,96,1.39,CN,2021-06-10 17:53:58
353,Tshela,-4.9833,12.9333,78.24,75,73,3.53,CD,2021-06-10 17:53:58
354,Grand Bend,43.3168,-81.7498,84.11,57,0,11.74,CA,2021-06-10 17:53:59
355,Shimoda,34.6667,138.95,68.16,87,5,3.87,JP,2021-06-10 17:53:59
356,Arkhangelsk,64.5401,40.5433,71.71,43,20,0.0,RU,2021-06-10 17:53:59
357,Palana,59.1167,159.9667,36.46,95,100,14.76,RU,2021-06-10 17:54:00
358,Sofiyivka,48.0493,33.8746,68.23,87,53,4.32,UA,2021-06-10 17:54:00
359,Baruun-Urt,46.6806,113.2792,62.82,26,80,7.7,MN,2021-06-10 17:54:00
360,Chuy,-33.6971,-53.4616,63.54,82,88,7.07,UY,2021-06-10 17:54:01
361,Klaksvik,62.2266,-6.589,50.92,98,100,20.67,FO,2021-06-10 17:54:01
362,Sitka,57.0531,-135.33,50.95,92,100,1.83,US,2021-06-10 17:54:01
363,Ahipara,-35.1667,173.1667,60.33,89,89,7.72,NZ,2021-06-10 17:54:02
364,Arman,59.7,150.1667,46.15,60,99,11.7,RU,2021-06-10 17:54:02
365,Namibe,-15.1961,12.1522,73.44,65,5,8.63,AO,2021-06-10 17:54:03
366,Buluang,13.3068,123.3425,76.5,94,100,2.24,PH,2021-06-10 17:54:03
367,Chumikan,54.7183,135.315,39.67,99,89,4.5,RU,2021-06-10 17:54:03
368,Sampit,-2.5333,112.95,73.53,98,99,1.12,ID,2021-06-10 17:54:04
369,Puerto Montt,-41.4698,-72.9447,52.63,76,75,14.97,CL,2021-06-10 17:53:50
370,Gull Lake,50.1001,-108.4847,61.16,91,100,16.15,CA,2021-06-10 17:54:04
371,Port-Gentil,-0.7193,8.7815,80.56,78,20,11.5,GA,2021-06-10 17:54:05
372,Si Chiang Mai,17.9564,102.5867,74.93,94,99,1.9,TH,2021-06-10 17:54:05
373,Hami,42.8,93.45,80.96,17,15,8.12,CN,2021-06-10 17:54:06
374,Harnosand,62.6323,17.9379,69.82,88,46,5.7,SE,2021-06-10 17:54:06
375,Linhares,-19.3911,-40.0722,78.08,66,54,8.19,BR,2021-06-10 17:54:06
376,Port Hawkesbury,45.6169,-61.3485,53.58,71,90,11.99,CA,2021-06-10 17:54:07
377,Belgrade,44.804,20.4651,74.86,50,0,6.91,RS,2021-06-10 17:54:07
378,Souillac,-20.5167,57.5167,75.58,69,75,10.36,MU,2021-06-10 17:54:07
379,Kaeo,-35.1,173.7833,60.33,97,86,7.99,NZ,2021-06-10 17:54:08
380,Bud,39.447,-86.1758,82.98,81,66,1.19,US,2021-06-10 17:54:08
381,Shelburne,44.0787,-80.2041,76.24,53,3,10.49,CA,2021-06-10 17:54:08
382,Alta Floresta,-9.8756,-56.0861,93.02,38,40,5.75,BR,2021-06-10 17:54:08
383,Acapulco,16.8634,-99.8901,88.54,61,70,7.63,MX,2021-06-10 17:49:09
384,Rubik,41.7744,19.7861,74.86,69,26,4.9,AL,2021-06-10 17:54:09
385,Progreso,21.2833,-89.6667,87.17,58,100,12.53,MX,2021-06-10 17:54:09
386,Griffith,41.5284,-87.4237,91.15,62,75,1.99,US,2021-06-10 17:54:09
387,Sinnamary,5.3833,-52.95,82.47,71,100,10.85,GF,2021-06-10 17:54:10
388,Kushiro,42.975,144.3747,53.51,90,68,1.83,JP,2021-06-10 17:54:10
389,Ust-Kuyga,70.0167,135.6,51.64,56,19,3.31,RU,2021-06-10 17:54:10
390,Rorvik,64.8621,11.2373,64.51,63,40,5.75,NO,2021-06-10 17:54:10
391,Tiksi,71.6872,128.8694,32.52,91,37,3.62,RU,2021-06-10 17:54:11
392,Muros,42.7762,-9.0603,79.3,57,20,13.13,ES,2021-06-10 17:54:11
393,Cortez,37.3489,-108.5859,82.67,12,97,18.03,US,2021-06-10 17:54:11
394,Praia,14.9215,-23.5087,84.74,51,20,17.27,CV,2021-06-10 17:54:12
395,Kudat,6.8837,116.8477,78.73,89,20,3.44,MY,2021-06-10 17:54:12
396,Alofi,-19.0595,-169.9187,64.29,88,1,2.3,NU,2021-06-10 17:54:12
397,Kahului,20.8947,-156.47,77.85,91,23,11.01,US,2021-06-10 17:54:12
398,Seminole,28.7086,-81.2081,95.27,45,7,1.99,US,2021-06-10 17:54:13
399,Kidal,18.4411,1.4078,106.32,9,17,2.55,ML,2021-06-10 17:54:13
400,Westport,41.1415,-73.3579,83.75,51,97,1.99,US,2021-06-10 17:54:13
401,High Rock,26.6208,-78.2833,86.02,69,13,7.85,BS,2021-06-10 17:54:14
402,Safford,32.834,-109.7076,93.06,10,3,3.38,US,2021-06-10 17:54:14
403,Christchurch,-43.5333,172.6333,48.02,95,75,2.3,NZ,2021-06-10 17:52:40
404,Tawang,27.5833,91.8667,55.81,94,100,1.81,IN,2021-06-10 17:54:14
405,Srandakan,-7.9386,110.2506,60.73,91,49,3.65,ID,2021-06-10 17:54:14
406,Nyrob,60.733,56.7202,53.98,56,35,2.77,RU,2021-06-10 17:54:15
407,Mount Isa,-20.7333,139.5,40.77,52,70,0.0,AU,2021-06-10 17:54:15
408,Wilkie,52.4168,-108.7014,57.58,90,100,12.28,CA,2021-06-10 17:54:16
409,Krasnaya Gorka,55.1962,56.6673,57.33,70,82,10.51,RU,2021-06-10 17:54:16
410,Pundaguitan,6.3711,126.1689,82.44,77,100,6.71,PH,2021-06-10 17:54:16
411,Ola,59.5833,151.2833,46.87,59,97,14.32,RU,2021-06-10 17:54:16
412,Alice Springs,-23.7,133.8833,33.35,69,1,0.0,AU,2021-06-10 17:54:17
413,Guarapari,-20.6667,-40.4975,78.91,82,30,3.98,BR,2021-06-10 17:54:17
414,Antofagasta,-23.65,-70.4,69.22,57,11,11.25,CL,2021-06-10 17:53:13
415,Itarema,-2.9248,-39.9167,81.57,73,53,12.66,BR,2021-06-10 17:54:17
416,Kirakira,-10.4544,161.9205,79.52,86,94,10.83,SB,2021-06-10 17:54:18
417,Indramayu,-6.3264,108.32,79.68,78,25,4.23,ID,2021-06-10 17:51:18
418,Newcastle,-32.9272,151.7765,46.06,91,75,3.0,AU,2021-06-10 17:52:29
419,Clyde River,70.4692,-68.5914,39.43,75,20,34.52,CA,2021-06-10 17:54:18
420,La Ronge,55.1001,-105.2842,57.45,77,90,10.36,CA,2021-06-10 17:54:18
421,Lahat,-3.8,103.5333,70.88,98,66,2.98,ID,2021-06-10 17:54:19
422,Aguimes,27.9054,-15.4461,83.03,30,0,24.16,ES,2021-06-10 17:54:19
423,Nyurba,63.2842,118.3319,48.43,87,81,5.28,RU,2021-06-10 17:54:19
424,Zhangye,38.9342,100.4517,65.37,41,65,8.77,CN,2021-06-10 17:54:19
425,Waddan,29.1614,16.139,86.0,20,1,14.43,LY,2021-06-10 17:54:20
426,Dombarovskiy,50.7587,59.5386,67.37,44,18,11.25,RU,2021-06-10 17:54:20
427,Rehoboth,-23.3167,17.0833,62.51,26,0,8.1,NA,2021-06-10 17:54:20
428,Te Anau,-45.4167,167.7167,42.3,93,69,0.78,NZ,2021-06-10 17:54:21
429,Aloleng,16.1307,119.7824,79.14,85,100,16.44,PH,2021-06-10 17:54:21
430,Saint-Pierre,-21.3393,55.4781,73.04,78,90,11.5,RE,2021-06-10 17:54:21
431,Vanimo,-2.6741,141.3028,75.76,87,86,3.18,PG,2021-06-10 17:54:22
432,Gilbues,-9.8317,-45.3439,92.55,26,44,6.2,BR,2021-06-10 17:54:22
433,Biograd Na Moru,43.9433,15.4519,81.3,54,85,14.05,HR,2021-06-10 17:54:22
434,Along,28.1667,94.7667,73.17,97,83,1.74,IN,2021-06-10 17:54:22
435,Santa Helena De Goias,-17.8136,-50.5969,89.06,28,23,4.81,BR,2021-06-10 17:54:23
436,Merced,37.1666,-120.7516,68.05,24,0,9.01,US,2021-06-10 17:54:23
437,Narragansett,41.4501,-71.4495,80.96,45,99,7.0,US,2021-06-10 17:54:23
438,Wawa,9.9022,4.4192,87.17,53,76,5.03,NG,2021-06-10 17:54:24
439,Akhtyrskiy,44.8546,38.3031,66.9,87,2,5.61,RU,2021-06-10 17:54:24
440,Isla Vista,34.4133,-119.861,80.28,35,0,4.0,US,2021-06-10 17:54:24
441,Odweyne,9.4092,45.064,77.29,55,75,18.05,SO,2021-06-10 17:54:24
442,Vostok,46.4856,135.8833,58.68,88,100,4.41,RU,2021-06-10 17:54:25
443,Pontianak,-0.0333,109.3333,78.78,94,75,0.0,ID,2021-06-10 17:54:25
444,Broome,42.2506,-75.833,84.69,41,79,3.0,US,2021-06-10 17:54:25
445,Amalapuram,16.5833,82.0167,80.67,76,100,7.4,IN,2021-06-10 17:54:26
446,Birao,10.2849,22.7882,87.98,42,66,4.21,CF,2021-06-10 17:54:26
447,Razole,16.4833,81.8333,81.75,72,100,8.75,IN,2021-06-10 17:54:26
448,Fort Nelson,58.8053,-122.7002,58.59,58,75,0.0,CA,2021-06-10 17:54:27
449,Abonnema,4.7084,6.7931,79.86,83,91,6.85,NG,2021-06-10 17:54:27
450,Santa Cecilia,-26.9608,-50.4269,55.76,99,100,2.26,BR,2021-06-10 17:54:27
451,Lavrentiya,65.5833,-171.0,34.12,98,100,3.65,RU,2021-06-10 17:54:27
452,La Palma,33.8464,-118.0467,80.96,52,1,4.0,US,2021-06-10 17:54:28
453,Verkhoyansk,67.5447,133.385,39.02,87,51,4.14,RU,2021-06-10 17:54:28
454,Keti Bandar,24.1447,67.4497,85.64,75,0,17.85,PK,2021-06-10 17:54:28
455,San Carlos,9.6612,-68.5827,78.69,88,98,3.49,VE,2021-06-10 17:54:29
456,Kulhudhuffushi,6.6221,73.07,82.96,75,54,13.42,MV,2021-06-10 17:54:29
457,Challans,46.8436,-1.8749,77.92,67,74,12.21,FR,2021-06-10 17:54:29
458,Kalmar,56.6616,16.3616,73.33,46,60,11.5,SE,2021-06-10 17:54:29
459,Felanitx,39.4696,3.1483,81.95,51,0,7.2,ES,2021-06-10 17:54:30
460,Manggar,-2.8833,108.2667,81.28,74,16,2.91,ID,2021-06-10 17:54:30
461,Khromtau,50.2503,58.4347,69.3,39,64,5.55,KZ,2021-06-10 17:54:30
462,Neryungri,56.6709,124.6491,46.69,93,100,4.9,RU,2021-06-10 17:54:31
463,Atbasar,51.8,68.3333,62.29,37,78,18.37,KZ,2021-06-10 17:54:31
464,Hammerfest,70.6634,23.6821,59.45,67,75,9.22,NO,2021-06-10 17:54:31
465,Cap Malheureux,-19.9842,57.6142,75.69,67,88,8.01,MU,2021-06-10 17:54:31
466,Tabou,4.423,-7.3528,78.87,84,100,5.41,CI,2021-06-10 17:54:32
467,Yurgamysh,55.3714,64.4656,48.2,93,45,6.64,RU,2021-06-10 17:54:32
468,Olafsvik,64.8945,-23.7142,44.04,88,97,17.87,IS,2021-06-10 17:54:32
469,Marawi,7.9986,124.2928,68.65,94,100,3.67,PH,2021-06-10 17:54:33
470,Havoysund,70.9963,24.6622,59.88,77,100,11.1,NO,2021-06-10 17:54:33
471,Honavar,14.2833,74.45,79.7,84,98,5.35,IN,2021-06-10 17:54:33
472,Kachiry,53.0675,76.1036,52.32,58,17,13.65,KZ,2021-06-10 17:54:34
473,San Joaquin,37.9333,-121.3011,69.94,48,1,10.36,US,2021-06-10 17:54:34
474,Bassar,9.25,0.7833,86.86,56,100,5.57,TG,2021-06-10 17:54:34
475,Portland,45.5234,-122.6762,62.74,62,75,1.99,US,2021-06-10 17:53:00
476,Samarai,-10.6167,150.6667,79.29,85,77,10.33,PG,2021-06-10 17:54:35
477,Sorland,67.667,12.6934,55.47,97,100,24.43,NO,2021-06-10 17:54:35
478,Lensk,60.7253,114.9278,52.0,68,97,4.05,RU,2021-06-10 17:54:35
479,Qesarya,32.5189,34.9046,78.24,70,0,3.31,IL,2021-06-10 17:54:36
480,Lagoa,39.05,-27.9833,66.34,87,6,10.0,PT,2021-06-10 17:54:36
481,Abu Kamal,34.4506,40.9171,89.76,15,0,2.39,SY,2021-06-10 17:54:36
482,Los Llanos De Aridane,28.6585,-17.9182,69.55,83,0,11.5,ES,2021-06-10 17:54:37
483,Ngunguru,-35.6167,174.5,60.17,85,74,9.51,NZ,2021-06-10 17:54:37
484,Adre,13.4667,22.2,85.01,36,70,12.5,TD,2021-06-10 17:54:37
485,Saint-Leu,-21.15,55.2833,72.43,89,41,5.44,RE,2021-06-10 17:54:38
486,Grand-Santi,4.25,-54.3833,84.45,67,93,5.26,GF,2021-06-10 17:54:38
487,Aberdeen,57.1437,-2.0981,68.54,79,75,12.66,GB,2021-06-10 17:50:35
488,Paka,4.6374,103.4368,75.13,94,100,2.3,MY,2021-06-10 17:54:38
489,Sisimiut,66.9395,-53.6735,37.02,79,100,9.24,GL,2021-06-10 17:54:39
490,Pangkalanbuun,-2.6833,111.6167,74.21,96,99,1.79,ID,2021-06-10 17:54:39
491,Araguacu,-12.9306,-49.8264,95.36,24,47,4.23,BR,2021-06-10 17:54:39
492,Salalah,17.0151,54.0924,83.71,82,88,8.48,OM,2021-06-10 17:54:39
493,Taree,-31.9,152.4667,42.58,100,71,1.14,AU,2021-06-10 17:54:40
494,Pizarro,4.9533,-77.366,81.77,77,77,6.4,CO,2021-06-10 17:54:40
495,Buzmeyin,38.0507,58.2056,89.33,29,75,6.91,TM,2021-06-10 17:54:40
496,Bolu,40.6667,31.5833,55.6,89,76,3.22,TR,2021-06-10 17:54:41
497,Mana,5.6592,-53.7767,83.08,69,94,10.76,GF,2021-06-10 17:54:41
498,Nago,26.5881,127.9761,79.23,90,87,7.29,JP,2021-06-10 17:54:41
499,Varnavino,57.4035,45.0916,54.01,79,71,5.3,RU,2021-06-10 17:54:41
500,Teguldet,57.3064,88.1667,38.19,74,55,3.98,RU,2021-06-10 17:54:42
501,Itarantim,-15.6597,-40.0656,80.91,52,65,5.82,BR,2021-06-10 17:54:42
502,Mokrous,51.2333,47.5167,64.44,75,90,6.69,RU,2021-06-10 17:54:42
503,Antalaha,-14.9003,50.2788,69.28,83,3,7.94,MG,2021-06-10 17:54:43
504,Brigantine,39.4101,-74.3646,84.27,77,38,14.27,US,2021-06-10 17:54:43
505,Trelew,-43.249,-65.3051,52.39,36,1,16.87,AR,2021-06-10 17:54:43
506,Parrita,9.5201,-84.3225,91.06,71,92,8.16,CR,2021-06-10 17:54:44
507,Bosaso,11.2842,49.1816,95.86,40,26,15.41,SO,2021-06-10 17:54:44
508,Kozhva,65.1073,57.0459,59.05,51,80,6.71,RU,2021-06-10 17:54:44
509,Shiyan,32.6475,110.7781,70.34,85,0,0.98,CN,2021-06-10 17:54:45
510,Jinchang,38.4953,102.1739,66.58,43,100,6.08,CN,2021-06-10 17:54:45
511,Luwuk,-0.9516,122.7875,76.95,89,64,4.38,ID,2021-06-10 17:54:45
512,Haimen,23.1935,116.6142,80.49,90,36,9.55,CN,2021-06-10 17:54:45
513,Faya,18.3851,42.4509,75.31,42,86,5.17,SA,2021-06-10 17:54:46
514,Prieska,-29.6641,22.7474,60.12,49,2,5.48,ZA,2021-06-10 17:54:46
515,Sohag,26.557,31.6948,100.69,15,0,15.5,EG,2021-06-10 17:54:47
516,Albion,42.2431,-84.753,85.73,66,40,0.0,US,2021-06-10 17:54:47
517,Owando,-0.4819,15.8999,80.37,63,70,1.36,CG,2021-06-10 17:54:47
518,Georgetown,5.4112,100.3354,77.9,88,20,3.0,MY,2021-06-10 17:54:47
519,Kapit,2.0167,112.9333,74.26,97,100,0.47,MY,2021-06-10 17:54:48
520,Sao Raimundo Das Mangabeiras,-7.0219,-45.4811,95.56,27,78,6.53,BR,2021-06-10 17:54:48
521,Vaitape,-16.5167,-151.75,81.03,73,6,8.68,PF,2021-06-10 17:54:48
522,Saint-Louis,16.3333,-15.0,101.84,19,2,2.28,SN,2021-06-10 17:54:49
523,Katsuura,35.1333,140.3,72.1,78,0,4.7,JP,2021-06-10 17:54:49
524,Ginir,7.1333,40.7,58.8,86,78,4.74,ET,2021-06-10 17:54:49
525,Ames,42.0347,-93.6199,93.06,48,40,1.01,US,2021-06-10 17:54:49
526,Marang,5.2056,103.2059,76.93,87,100,8.88,MY,2021-06-10 17:54:50
527,Tigil,57.8,158.6667,44.91,83,30,9.28,RU,2021-06-10 17:54:50
528,Pacifica,37.6138,-122.4869,68.25,67,1,1.01,US,2021-06-10 17:54:50
529,Djougou,9.7085,1.666,86.11,65,97,1.83,BJ,2021-06-10 17:54:51
530,Khanpur,28.6453,70.6567,98.53,36,0,24.94,PK,2021-06-10 17:54:51
531,Iqaluit,63.7506,-68.5145,37.13,74,75,24.0,CA,2021-06-10 17:54:51
532,Leh,34.1667,77.5833,59.45,29,11,6.11,IN,2021-06-10 17:54:52
533,Jackson,42.4165,-122.8345,59.92,65,1,0.0,US,2021-06-10 17:50:59
534,Nome,64.5011,-165.4064,41.16,88,100,3.83,US,2021-06-10 17:54:52
535,Kushima,31.4583,131.2333,74.12,93,100,7.27,JP,2021-06-10 17:54:53
536,Oksfjord,70.2396,22.3479,64.47,65,100,4.85,NO,2021-06-10 17:54:53
537,Haines Junction,60.7522,-137.5108,57.15,35,0,2.3,CA,2021-06-10 17:54:53
538,San Javier,37.8063,-0.8374,83.62,66,0,4.0,ES,2021-06-10 17:54:54
539,Noordwijkerhout,52.25,4.4833,74.17,71,61,6.62,NL,2021-06-10 17:51:35
540,Bundaberg,-24.85,152.35,47.21,81,69,1.01,AU,2021-06-10 17:54:54
541,Dicamay,16.7561,122.0037,75.56,87,100,2.51,PH,2021-06-10 17:54:54
542,Aklavik,68.2191,-135.0107,68.83,55,40,2.3,CA,2021-06-10 17:54:55
543,Ahmadpur,18.7,76.9333,76.48,73,99,13.58,IN,2021-06-10 17:54:55
544,Visnes,59.3556,5.2242,66.58,77,75,12.66,NO,2021-06-10 17:54:55
545,Mutis,6.2262,-77.4044,83.17,73,63,5.79,CO,2021-06-10 17:54:55
546,Banda Aceh,5.5577,95.3222,80.49,75,100,9.42,ID,2021-06-10 17:54:56
547,Morondava,-20.2833,44.2833,73.0,70,0,11.79,MG,2021-06-10 17:54:56
548,Charters Towers,-20.1,146.2667,52.02,33,89,6.38,AU,2021-06-10 17:54:56
549,Oxford,51.7522,-1.256,73.29,72,40,9.22,GB,2021-06-10 17:54:57
550,Mazarron,37.5992,-1.3149,83.1,49,2,7.36,ES,2021-06-10 17:54:57
551,Karlstad,59.3793,13.5036,68.56,73,75,9.22,SE,2021-06-10 17:54:57
552,Ancud,-41.8697,-73.8203,50.43,82,99,14.81,CL,2021-06-10 17:54:58
553,Puerto Cabezas,14.0351,-83.3888,75.16,94,75,0.0,NI,2021-06-10 17:54:58
554,Linqiong,30.4159,103.4609,73.22,86,88,1.16,CN,2021-06-10 17:54:58
555,Honiara,-9.4333,159.95,75.96,88,96,8.41,SB,2021-06-10 17:54:58
556,Tarakan,3.3,117.6333,80.67,78,34,3.83,ID,2021-06-10 17:54:59
557,Agadir,30.4202,-9.5982,93.65,35,94,7.18,MA,2021-06-10 17:53:41
558,Fayaoue,-20.65,166.5333,73.53,71,81,12.68,NC,2021-06-10 17:54:59
559,Port Macquarie,-31.4333,152.9167,39.16,81,83,8.52,AU,2021-06-10 17:54:59
560,Bakchar,57.0186,82.0711,40.86,79,49,1.9,RU,2021-06-10 17:55:00
561,Gayny,60.3071,54.3241,54.66,58,57,3.44,RU,2021-06-10 17:55:00
562,Puerto Baquerizo Moreno,-0.9,-89.6,76.19,83,90,13.8,EC,2021-06-10 17:55:00
563,Laguna,38.421,-121.4238,71.06,47,1,1.99,US,2021-06-10 17:55:01
564,Tessalit,20.1986,1.0114,108.16,7,42,7.07,ML,2021-06-10 17:55:01
565,Mizdah,31.4451,12.9801,75.58,36,2,19.48,LY,2021-06-10 17:55:01
566,Ruteng,-8.6136,120.4721,61.18,95,71,0.67,ID,2021-06-10 17:55:02
567,Manadhoo,5.7667,73.3833,82.78,75,12,13.58,MV,2021-06-10 17:55:02
568,Petropavlovsk-Kamchatskiy,53.0452,158.6483,46.99,81,19,4.47,RU,2021-06-10 17:55:03
569,Le Port,-20.9373,55.2919,73.36,89,16,5.26,RE,2021-06-10 17:55:03
